,customer_id,age,gender,city,email
10467,C010468,24,Female,Braga,user10468@example.com
10468,C010469,56,Other,Lisbon,user10469@example.com
10469,C010470,62,Other,Porto,user10470@example.com
10470,C010471,23,Male,Lisbon,missing@email.com
10471,C010472,55,Other,Porto,user10472@example.com
10472,C010473,46,Male,Braga,missing@email.com
10473,C010474,42,Other,Lisbon,user10474@example.com
10474,C010475,52,Other,Faro,user10475@example.com
10475,C010476,65,Male,Lisbon,user10476@example.com
10476,C010477,61,Male,Lisbon,missing@email.com
10477,C010478,58,Male,Porto,user10478@example.com
10478,C010479,27,Other,Faro,user10479@example.com
10479,C010480,45,Male,Braga,user10480@example.com
10480,C010481,38,Other,Faro,user10481@example.com
10481,C010482,59,Male,Faro,user10482@example.com
10482,C010483,55,Other,Porto,missing@email.com
10483,C010484,62,Female,Coimbra,user10484@example.com
10484,C010485,31,Other,Faro,user10485@example.com
10485,C010486,22,Male,Braga,user10486@example.com
10486,C010487,65,Other,Coimbra,user10487@example.com
10487,C010488,20,Male,Faro,user10488@example.com
10488,C010489,65,Male,Braga,user10489@example.com
10489,C010490,42,Other,Lisbon,user10490@example.com
10490,C010491,57,Other,Faro,user10491@example.com
10491,C010492,36,Female,Porto,user10492@example.com
10492,C010493,43,Other,Braga,user10493@example.com
10493,C010494,60,Other,Lisbon,user10494@example.com
10494,C010495,69,Female,Coimbra,user10495@example.com
10495,C010496,51,Female,Lisbon,user10496@example.com
10496,C010497,63,Other,Coimbra,user10497@example.com
10497,C010498,22,Female,Faro,user10498@example.com
10498,C010499,16,Other,Braga,user10499@example.com
10499,C010500,57,Female,Lisbon,user10500@example.com
10500,C010501,17,Female,Lisbon,user10501@example.com
10501,C010502,36,Male,Lisbon,user10502@example.com
10502,C010503,37,Other,Lisbon,user10503@example.com
10503,C010504,67,Other,Coimbra,user10504@example.com
10504,C010505,41,Male,Coimbra,user10505@example.com
10505,C010506,40,Male,Braga,user10506@example.com
10506,C010507,28,Male,Coimbra,user10507@example.com
10507,C010508,40,Other,Faro,user10508@example.com
10508,C010509,17,Other,Lisbon,user10509@example.com
10509,C010510,34,Other,Porto,user10510@example.com
10510,C010511,38,Male,Faro,user10511@example.com
10511,C010512,28,Female,Porto,user10512@example.com
10512,C010513,46,Other,Faro,user10513@example.com
10513,C010514,27,Female,Faro,user10514@example.com
10514,C010515,19,Male,Porto,user10515@example.com
10515,C010516,28,Other,Lisbon,user10516@example.com
10516,C010517,36,Female,Lisbon,user10517@example.com
10517,C010518,26,Other,Coimbra,user10518@example.com
10518,C010519,65,Other,Porto,user10519@example.com
10519,C010520,26,Other,Faro,user10520@example.com
10520,C010521,23,Other,Braga,user10521@example.com
10521,C010522,18,Male,Faro,user10522@example.com
10522,C010523,17,Male,Coimbra,user10523@example.com
10523,C010524,22,Male,Lisbon,user10524@example.com
10524,C010525,29,Female,Porto,user10525@example.com
10525,C010526,36,Female,Coimbra,user10526@example.com
10526,C010527,19,Male,Coimbra,user10527@example.com
10527,C010528,61,Other,Coimbra,user10528@example.com
10528,C010529,47,Other,Coimbra,user10529@example.com
10529,C010530,66,Male,Faro,user10530@example.com
10530,C010531,48,Female,Coimbra,user10531@example.com
10531,C010532,62,Male,Coimbra,user10532@example.com
10532,C010533,58,Other,Porto,user10533@example.com
10533,C010534,50,Male,Braga,user10534@example.com
10534,C010535,32,Other,Porto,user10535@example.com
10535,C010536,48,Female,Porto,user10536@example.com
10536,C010537,58,Male,Faro,user10537@example.com
10537,C010538,43,Female,Coimbra,user10538@example.com
10538,C010539,34,Other,Braga,user10539@example.com
10539,C010540,23,Other,Braga,user10540@example.com
10540,C010541,33,Female,Faro,user10541@example.com
10541,C010542,22,Female,Porto,user10542@example.com
10542,C010543,33,Male,Coimbra,user10543@example.com
10543,C010544,49,Other,Faro,user10544@example.com
10544,C010545,29,Other,Braga,user10545@example.com
10545,C010546,53,Female,Coimbra,user10546@example.com
10546,C010547,45,Other,Braga,user10547@example.com
10547,C010548,46,Male,Lisbon,user10548@example.com
10548,C010549,44,Female,Braga,user10549@example.com
10549,C010550,36,Male,Braga,user10550@example.com
10550,C010551,34,???,Braga,user10551@example.com
10551,C010552,52,Male,Porto,user10552@example.com
10552,C010553,51,Other,Lisbon,user10553@example.com
10553,C010554,56,Other,Braga,missing@email.com
10554,C010555,16,Other,Faro,user10555@example.com
10555,C010556,44,Other,Porto,user10556@example.com
10556,C010557,20,Female,Coimbra,user10557@example.com
10557,C010558,37,Female,Coimbra,user10558@example.com
10558,C010559,17,Female,Porto,user10559@example.com
10559,C010560,54,Other,Porto,user10560@example.com
10560,C010561,67,Other,Lisbon,user10561@example.com
10561,C010562,51,Other,Faro,user10562@example.com
10562,C010563,22,Male,Lisbon,user10563@example.com
10563,C010564,67,Other,Coimbra,user10564@example.com
10564,C010565,39,Male,Faro,user10565@example.com
10565,C010566,65,Female,Porto,user10566@example.com
10566,C010567,51,Male,Braga,user10567@example.com
10567,C010568,24,Other,Lisbon,user10568@example.com
10568,C010569,20,Other,Lisbon,user10569@example.com
10569,C010570,50,Female,Coimbra,user10570@example.com
10570,C010571,50,Female,Lisbon,user10571@example.com
10571,C010572,32,Female,Lisbon,user10572@example.com
10572,C010573,51,Female,Braga,user10573@example.com
10573,C010574,38,Female,Braga,user10574@example.com
10574,C010575,58,Female,Braga,user10575@example.com
10575,C010576,25,Female,Braga,user10576@example.com
10576,C010577,30,Other,Faro,user10577@example.com
10577,C010578,30,Female,Coimbra,user10578@example.com
10578,C010579,59,Male,Coimbra,user10579@example.com
10579,C010580,44,Female,Faro,user10580@example.com
10580,C010581,47,Male,Porto,user10581@example.com
10581,C010582,45,Male,Braga,user10582@example.com
10582,C010583,50,Female,Lisbon,user10583@example.com
10583,C010584,49,Other,Braga,user10584@example.com
10584,C010585,55,Female,Faro,user10585@example.com
10585,C010586,41,Male,Faro,user10586@example.com
10586,C010587,53,Male,Faro,user10587@example.com
10587,C010588,30,Other,Braga,user10588@example.com
10588,C010589,20,Male,Lisbon,missing@email.com
10589,C010590,18,Other,Lisbon,user10590@example.com
10590,C010591,40,Female,Porto,user10591@example.com
10591,C010592,17,Male,Faro,user10592@example.com
10592,C010593,55,Other,Braga,user10593@example.com
10593,C010594,39,Other,Braga,user10594@example.com
10594,C010595,60,Female,Porto,user10595@example.com
10595,C010596,59,Female,Coimbra,user10596@example.com
10596,C010597,48,Other,Faro,user10597@example.com
10597,C010598,56,Other,Lisbon,user10598@example.com
10598,C010599,39,Female,Faro,user10599@example.com
10599,C010600,23,Female,Lisbon,user10600@example.com
10600,C010601,32,Female,Braga,user10601@example.com
10601,C010602,29,Male,Braga,user10602@example.com
10602,C010603,35,Male,Coimbra,user10603@example.com
10603,C010604,37,Other,Faro,user10604@example.com
10604,C010605,58,Female,Braga,user10605@example.com
10605,C010606,62,Female,Faro,user10606@example.com
10606,C010607,32,Male,Porto,user10607@example.com
10607,C010608,62,Male,Lisbon,user10608@example.com
10608,C010609,61,Female,Lisbon,user10609@example.com
10609,C010610,24,Male,Coimbra,user10610@example.com
10610,C010611,37,Female,Faro,user10611@example.com
10611,C010612,60,Other,Coimbra,user10612@example.com
10612,C010613,45,Female,Lisbon,user10613@example.com
10613,C010614,29,Other,Lisbon,user10614@example.com
10614,C010615,32,Other,Faro,user10615@example.com
10615,C010616,44,Other,Faro,user10616@example.com
10616,C010617,63,Other,Lisbon,user10617@example.com
10617,C010618,45,Female,Porto,user10618@example.com
10618,C010619,31,Female,Porto,user10619@example.com
10619,C010620,51,Female,Porto,user10620@example.com
10620,C010621,20,Female,Coimbra,user10621@example.com
10621,C010622,27,Female,Braga,user10622@example.com
10622,C010623,63,Male,Lisbon,user10623@example.com
10623,C010624,19,Male,Coimbra,user10624@example.com
10624,C010625,58,Male,Braga,user10625@example.com
10625,C010626,45,Other,Faro,user10626@example.com
10626,C010627,67,Other,Braga,missing@email.com
10627,C010628,33,Other,Coimbra,user10628@example.com
10628,C010629,68,Male,Porto,user10629@example.com
10629,C010630,16,Female,Lisbon,user10630@example.com
10630,C010631,19,Other,Faro,user10631@example.com
10631,C010632,26,Male,Braga,user10632@example.com
10632,C010633,33,Other,Coimbra,user10633@example.com
10633,C010634,18,Male,Porto,user10634@example.com
10634,C010635,30,Male,Lisbon,user10635@example.com
10635,C010636,60,???,Coimbra,user10636@example.com
10636,C010637,18,Female,Coimbra,user10637@example.com
10637,C010638,53,Female,Porto,user10638@example.com
10638,C010639,55,Male,Coimbra,user10639@example.com
10639,C010640,35,Male,Porto,user10640@example.com
10640,C010641,66,Male,Lisbon,user10641@example.com
10641,C010642,46,Other,Faro,user10642@example.com
10642,C010643,23,Female,Faro,user10643@example.com
10643,C010644,65,Male,Braga,user10644@example.com
10644,C010645,38,Other,Porto,user10645@example.com
10645,C010646,55,Other,Porto,user10646@example.com
10646,C010647,49,Other,Braga,user10647@example.com
10647,C010648,55,Male,Coimbra,user10648@example.com
10648,C010649,62,Female,Porto,user10649@example.com
10649,C010650,45,Male,Faro,user10650@example.com
10650,C010651,58,Other,Porto,user10651@example.com
10651,C010652,29,Female,Faro,user10652@example.com
10652,C010653,61,Male,Porto,user10653@example.com
10653,C010654,53,Female,Faro,user10654@example.com
10654,C010655,29,Male,Braga,user10655@example.com
10655,C010656,18,Other,Coimbra,user10656@example.com
10656,C010657,67,Male,Porto,user10657@example.com
10657,C010658,61,Male,Coimbra,user10658@example.com
10658,C010659,53,Female,Lisbon,user10659@example.com
10659,C010660,51,Other,Braga,user10660@example.com
10660,C010661,17,Other,Faro,user10661@example.com
10661,C010662,68,Female,Porto,user10662@example.com
10662,C010663,51,Female,Porto,user10663@example.com
10663,C010664,22,Female,Faro,user10664@example.com
10664,C010665,58,Female,Porto,user10665@example.com
10665,C010666,49,Male,Lisbon,user10666@example.com
10666,C010667,19,Female,Lisbon,user10667@example.com
10667,C010668,25,Other,Porto,user10668@example.com
10668,C010669,29,Male,Coimbra,user10669@example.com
10669,C010670,38,Female,Braga,user10670@example.com
10670,C010671,45,Female,Braga,user10671@example.com
10671,C010672,25,Other,Lisbon,user10672@example.com
10672,C010673,38,Male,Coimbra,user10673@example.com
10673,C010674,48,Female,Coimbra,user10674@example.com
10674,C010675,22,Female,Faro,user10675@example.com
10675,C010676,63,Other,Faro,user10676@example.com
10676,C010677,45,Female,Coimbra,user10677@example.com
10677,C010678,31,Other,Faro,user10678@example.com
10678,C010679,62,Male,Braga,user10679@example.com
10679,C010680,17,Female,Coimbra,user10680@example.com
10680,C010681,32,Other,Faro,user10681@example.com
10681,C010682,58,???,Coimbra,user10682@example.com
10682,C010683,36,Other,Faro,user10683@example.com
10683,C010684,35,Other,Coimbra,user10684@example.com
10684,C010685,37,Female,Lisbon,user10685@example.com
10685,C010686,37,Male,Faro,user10686@example.com
10686,C010687,62,Other,Porto,user10687@example.com
10687,C010688,44,Male,Coimbra,user10688@example.com
10688,C010689,38,Other,Faro,user10689@example.com
10689,C010690,24,Other,Faro,user10690@example.com
10690,C010691,35,Female,Braga,user10691@example.com
10691,C010692,16,Other,Porto,user10692@example.com
10692,C010693,59,Male,Faro,user10693@example.com
10693,C010694,23,Female,Braga,user10694@example.com
10694,C010695,63,Male,Braga,user10695@example.com
10695,C010696,16,Male,Porto,user10696@example.com
10696,C010697,55,Other,Faro,user10697@example.com
10697,C010698,61,Female,Lisbon,user10698@example.com
10698,C010699,33,Male,Porto,user10699@example.com
10699,C010700,21,Male,Lisbon,user10700@example.com
10700,C010701,64,Male,Coimbra,user10701@example.com
10701,C010702,56,???,Faro,user10702@example.com
10702,C010703,22,Other,Coimbra,user10703@example.com
10703,C010704,69,Male,Coimbra,user10704@example.com
10704,C010705,21,Female,Coimbra,user10705@example.com
10705,C010706,31,Female,Porto,user10706@example.com
10706,C010707,65,Other,Coimbra,user10707@example.com
10707,C010708,23,Other,Braga,user10708@example.com
10708,C010709,62,Other,Faro,user10709@example.com
10709,C010710,16,Female,Coimbra,user10710@example.com
10710,C010711,43,Male,Porto,user10711@example.com
10711,C010712,37,Female,Lisbon,user10712@example.com
10712,C010713,21,Other,Coimbra,user10713@example.com
10713,C010714,35,Female,Coimbra,user10714@example.com
10714,C010715,23,Male,Faro,user10715@example.com
10715,C010716,30,Male,Coimbra,user10716@example.com
10716,C010717,63,Male,Faro,user10717@example.com
10717,C010718,58,Male,Braga,user10718@example.com
10718,C010719,22,Other,Braga,user10719@example.com
10719,C010720,58,Other,Coimbra,user10720@example.com
10720,C010721,16,Male,Coimbra,user10721@example.com
10721,C010722,35,Male,Lisbon,user10722@example.com
10722,C010723,20,Male,Faro,user10723@example.com
10723,C010724,27,Male,Porto,missing@email.com
10724,C010725,20,Other,Porto,user10725@example.com
10725,C010726,58,Male,Faro,user10726@example.com
10726,C010727,46,Male,Coimbra,user10727@example.com
10727,C010728,50,Other,Lisbon,user10728@example.com
10728,C010729,44,Male,Coimbra,user10729@example.com
10729,C010730,22,Female,Lisbon,user10730@example.com
10730,C010731,43,Other,Braga,user10731@example.com
10731,C010732,60,Male,Porto,user10732@example.com
10732,C010733,16,Male,Braga,user10733@example.com
10733,C010734,49,Other,Lisbon,missing@email.com
10734,C010735,44,Other,Coimbra,user10735@example.com
10735,C010736,58,???,Porto,user10736@example.com
10736,C010737,58,Male,Coimbra,user10737@example.com
10737,C010738,67,Female,Faro,user10738@example.com
10738,C010739,55,Male,Lisbon,user10739@example.com
10739,C010740,34,Male,Porto,user10740@example.com
10740,C010741,48,Male,Faro,user10741@example.com
10741,C010742,44,Female,Faro,user10742@example.com
10742,C010743,56,Female,Braga,user10743@example.com
10743,C010744,67,Female,Coimbra,user10744@example.com
10744,C010745,60,Male,Lisbon,user10745@example.com
10745,C010746,58,Female,Porto,user10746@example.com
10746,C010747,56,Female,Braga,user10747@example.com
10747,C010748,26,Male,Braga,user10748@example.com
10748,C010749,30,Female,Lisbon,user10749@example.com
10749,C010750,69,Female,Lisbon,user10750@example.com
10750,C010751,20,Female,Porto,user10751@example.com
10751,C010752,18,Other,Braga,user10752@example.com
10752,C010753,30,Other,Porto,user10753@example.com
10753,C010754,21,Male,Braga,user10754@example.com
10754,C010755,59,Female,Coimbra,user10755@example.com
10755,C010756,36,Male,Coimbra,user10756@example.com
10756,C010757,54,Female,Faro,user10757@example.com
10757,C010758,51,Male,Braga,user10758@example.com
10758,C010759,61,Female,Faro,user10759@example.com
10759,C010760,22,Other,Braga,user10760@example.com
10760,C010761,63,Male,Faro,user10761@example.com
10761,C010762,18,Other,Coimbra,user10762@example.com
10762,C010763,40,Other,Lisbon,user10763@example.com
10763,C010764,66,Other,Lisbon,user10764@example.com
10764,C010765,40,Other,Lisbon,user10765@example.com
10765,C010766,22,Other,Coimbra,user10766@example.com
10766,C010767,69,Female,Porto,user10767@example.com
10767,C010768,58,Male,Lisbon,user10768@example.com
10768,C010769,56,Male,Coimbra,user10769@example.com
10769,C010770,50,Male,Lisbon,user10770@example.com
10770,C010771,53,Other,Faro,user10771@example.com
10771,C010772,65,Male,Porto,user10772@example.com
10772,C010773,69,Female,Lisbon,user10773@example.com
10773,C010774,53,Male,Faro,user10774@example.com
10774,C010775,59,Other,Porto,user10775@example.com
10775,C010776,45,Other,Porto,user10776@example.com
10776,C010777,33,Other,Faro,user10777@example.com
10777,C010778,64,Male,Lisbon,user10778@example.com
10778,C010779,44,Male,Braga,user10779@example.com
10779,C010780,35,Other,Coimbra,user10780@example.com
10780,C010781,46,Other,Braga,user10781@example.com
10781,C010782,25,Other,Porto,user10782@example.com
10782,C010783,28,Male,Porto,user10783@example.com
10783,C010784,62,Male,Porto,user10784@example.com
10784,C010785,61,Male,Faro,user10785@example.com
10785,C010786,28,Female,Porto,user10786@example.com
10786,C010787,64,Other,Coimbra,user10787@example.com
10787,C010788,22,Other,Faro,user10788@example.com
10788,C010789,20,Other,Coimbra,user10789@example.com
10789,C010790,32,Female,Lisbon,user10790@example.com
10790,C010791,39,Other,Lisbon,user10791@example.com
10791,C010792,35,Female,Faro,user10792@example.com
10792,C010793,44,Male,Coimbra,user10793@example.com
10793,C010794,64,Female,Braga,user10794@example.com
10794,C010795,53,Female,Braga,user10795@example.com
10795,C010796,36,Other,Lisbon,user10796@example.com
10796,C010797,57,Other,Porto,user10797@example.com
10797,C010798,48,Female,Porto,user10798@example.com
10798,C010799,18,???,Lisbon,user10799@example.com
10799,C010800,36,Female,Lisbon,user10800@example.com
10800,C010801,69,Male,Porto,user10801@example.com
10801,C010802,36,Male,Faro,user10802@example.com
10802,C010803,53,Male,Braga,user10803@example.com
10803,C010804,23,Female,Coimbra,user10804@example.com
10804,C010805,38,Male,Faro,user10805@example.com
10805,C010806,54,Female,Porto,user10806@example.com
10806,C010807,27,Other,Lisbon,user10807@example.com
10807,C010808,57,Male,Braga,user10808@example.com
10808,C010809,44,Male,Braga,user10809@example.com
10809,C010810,65,Female,Porto,user10810@example.com
10810,C010811,65,Male,Braga,missing@email.com
10811,C010812,51,Male,Porto,user10812@example.com
10812,C010813,27,Male,Coimbra,user10813@example.com
10813,C010814,51,Male,Faro,user10814@example.com
10814,C010815,52,Other,Braga,user10815@example.com
10815,C010816,69,Female,Braga,user10816@example.com
10816,C010817,24,Male,Lisbon,user10817@example.com
10817,C010818,33,Other,Lisbon,user10818@example.com
10818,C010819,60,Female,Lisbon,user10819@example.com
10819,C010820,34,Other,Faro,user10820@example.com
10820,C010821,47,Female,Lisbon,user10821@example.com
10821,C010822,31,Male,Porto,user10822@example.com
10822,C010823,26,Female,Porto,user10823@example.com
10823,C010824,30,Male,Coimbra,user10824@example.com
10824,C010825,47,Other,Lisbon,user10825@example.com
10825,C010826,53,Male,Faro,user10826@example.com
10826,C010827,67,Male,Faro,user10827@example.com
10827,C010828,19,Other,Porto,missing@email.com
10828,C010829,69,Male,Faro,user10829@example.com
10829,C010830,49,Other,Coimbra,user10830@example.com
10830,C010831,52,Other,Porto,user10831@example.com
10831,C010832,16,Other,Porto,user10832@example.com
10832,C010833,62,Male,Porto,user10833@example.com
10833,C010834,23,Female,Braga,user10834@example.com
10834,C010835,18,Male,Faro,user10835@example.com
10835,C010836,53,Female,Coimbra,user10836@example.com
10836,C010837,51,Female,Lisbon,user10837@example.com
10837,C010838,24,Male,Porto,user10838@example.com
10838,C010839,66,Female,Coimbra,user10839@example.com
10839,C010840,67,Other,Coimbra,user10840@example.com
10840,C010841,22,Other,Faro,user10841@example.com
10841,C010842,69,Female,Coimbra,user10842@example.com
10842,C010843,25,Other,Braga,user10843@example.com
10843,C010844,49,Other,Porto,user10844@example.com
10844,C010845,28,Female,Faro,user10845@example.com
10845,C010846,65,Female,Faro,user10846@example.com
10846,C010847,30,Female,Braga,user10847@example.com
10847,C010848,23,Other,Porto,user10848@example.com
10848,C010849,33,Other,Braga,user10849@example.com
10849,C010850,58,Other,Faro,user10850@example.com
10850,C010851,63,Male,Lisbon,user10851@example.com
10851,C010852,30,Female,Faro,user10852@example.com
10852,C010853,32,Male,Coimbra,user10853@example.com
10853,C010854,25,Male,Braga,user10854@example.com
10854,C010855,20,Female,Braga,user10855@example.com
10855,C010856,29,Male,Lisbon,user10856@example.com
10856,C010857,35,Other,Coimbra,user10857@example.com
10857,C010858,52,Female,Coimbra,user10858@example.com
10858,C010859,20,Male,Porto,user10859@example.com
10859,C010860,50,Male,Braga,user10860@example.com
10860,C010861,21,Other,Coimbra,user10861@example.com
10861,C010862,42,Other,Coimbra,user10862@example.com
10862,C010863,20,Other,Coimbra,user10863@example.com
10863,C010864,53,Female,Lisbon,user10864@example.com
10864,C010865,51,Male,Lisbon,user10865@example.com
10865,C010866,31,Male,Faro,user10866@example.com
10866,C010867,45,Other,Lisbon,user10867@example.com
10867,C010868,43,Other,Faro,user10868@example.com
10868,C010869,53,Other,Lisbon,user10869@example.com
10869,C010870,44,Female,Faro,user10870@example.com
10870,C010871,37,Male,Braga,user10871@example.com
10871,C010872,33,Male,Lisbon,user10872@example.com
10872,C010873,20,Male,Coimbra,user10873@example.com
10873,C010874,40,Female,Faro,user10874@example.com
10874,C010875,31,Female,Braga,user10875@example.com
10875,C010876,37,Male,Coimbra,user10876@example.com
10876,C010877,49,Other,Coimbra,user10877@example.com
10877,C010878,21,Other,Coimbra,user10878@example.com
10878,C010879,44,Male,Lisbon,user10879@example.com
10879,C010880,62,Male,Faro,user10880@example.com
10880,C010881,62,Female,Faro,user10881@example.com
10881,C010882,25,Other,Porto,user10882@example.com
10882,C010883,23,Male,Coimbra,user10883@example.com
10883,C010884,37,Female,Coimbra,user10884@example.com
10884,C010885,24,Female,Lisbon,user10885@example.com
10885,C010886,18,Male,Coimbra,user10886@example.com
10886,C010887,52,Other,Lisbon,user10887@example.com
10887,C010888,68,Male,Coimbra,user10888@example.com
10888,C010889,65,Female,Lisbon,user10889@example.com
10889,C010890,44,Female,Faro,user10890@example.com
10890,C010891,36,Female,Coimbra,user10891@example.com
10891,C010892,54,Other,Coimbra,user10892@example.com
10892,C010893,46,Other,Porto,user10893@example.com
10893,C010894,38,Male,Porto,user10894@example.com
10894,C010895,24,Female,Coimbra,user10895@example.com
10895,C010896,42,Male,Faro,user10896@example.com
10896,C010897,21,Male,Coimbra,user10897@example.com
10897,C010898,32,Female,Porto,user10898@example.com
10898,C010899,40,Other,Porto,user10899@example.com
10899,C010900,66,Male,Lisbon,user10900@example.com
10900,C010901,58,Female,Porto,user10901@example.com
10901,C010902,39,Male,Faro,user10902@example.com
10902,C010903,51,Female,Braga,user10903@example.com
10903,C010904,29,Female,Coimbra,user10904@example.com
10904,C010905,44,Other,Coimbra,user10905@example.com
10905,C010906,59,Female,Coimbra,user10906@example.com
10906,C010907,36,Male,Coimbra,user10907@example.com
10907,C010908,50,Female,Coimbra,user10908@example.com
10908,C010909,16,Female,Braga,user10909@example.com
10909,C010910,39,Female,Braga,user10910@example.com
10910,C010911,57,Female,Faro,user10911@example.com
10911,C010912,30,Male,Lisbon,user10912@example.com
10912,C010913,40,Other,Porto,user10913@example.com
10913,C010914,41,Male,Braga,user10914@example.com
10914,C010915,67,Male,Lisbon,user10915@example.com
10915,C010916,16,Other,Faro,user10916@example.com
10916,C010917,66,Male,Coimbra,user10917@example.com
10917,C010918,61,Male,Faro,user10918@example.com
10918,C010919,54,Other,Lisbon,user10919@example.com
10919,C010920,63,Other,Braga,user10920@example.com
10920,C010921,32,Other,Coimbra,user10921@example.com
10921,C010922,38,Male,Lisbon,user10922@example.com
10922,C010923,19,Female,Coimbra,user10923@example.com
10923,C010924,47,Male,Lisbon,user10924@example.com
10924,C010925,66,Female,Faro,user10925@example.com
10925,C010926,46,Female,Coimbra,user10926@example.com
10926,C010927,33,Other,Braga,user10927@example.com
10927,C010928,47,Male,Coimbra,user10928@example.com
10928,C010929,67,Male,Braga,user10929@example.com
10929,C010930,42,Other,Faro,user10930@example.com
10930,C010931,22,Male,Braga,user10931@example.com
10931,C010932,41,Male,Lisbon,user10932@example.com
10932,C010933,28,Other,Coimbra,user10933@example.com
10933,C010934,25,Other,Lisbon,user10934@example.com
10934,C010935,16,Other,Porto,user10935@example.com
10935,C010936,19,Female,Faro,user10936@example.com
10936,C010937,33,Male,Porto,user10937@example.com
10937,C010938,58,Other,Faro,user10938@example.com
10938,C010939,68,Male,Braga,user10939@example.com
10939,C010940,25,Male,Braga,user10940@example.com
10940,C010941,60,Male,Coimbra,user10941@example.com
10941,C010942,40,Male,Braga,user10942@example.com
10942,C010943,69,Female,Lisbon,user10943@example.com
10943,C010944,31,Male,Braga,user10944@example.com
10944,C010945,50,Male,Braga,user10945@example.com
10945,C010946,65,Female,Faro,user10946@example.com
10946,C010947,33,Other,Coimbra,user10947@example.com
10947,C010948,19,Female,Braga,user10948@example.com
10948,C010949,65,Male,Braga,user10949@example.com
10949,C010950,28,Female,Braga,user10950@example.com
10950,C010951,38,Other,Coimbra,user10951@example.com
10951,C010952,52,Female,Porto,user10952@example.com
10952,C010953,20,Male,Porto,user10953@example.com
10953,C010954,42,Other,Faro,user10954@example.com
10954,C010955,48,Other,Coimbra,user10955@example.com
10955,C010956,28,Male,Coimbra,user10956@example.com
10956,C010957,64,Other,Coimbra,user10957@example.com
10957,C010958,46,Female,Braga,user10958@example.com
10958,C010959,59,Female,Porto,user10959@example.com
10959,C010960,39,Female,Faro,user10960@example.com
10960,C010961,40,Other,Lisbon,user10961@example.com
10961,C010962,47,Other,Braga,user10962@example.com
10962,C010963,59,Other,Lisbon,user10963@example.com
10963,C010964,32,Male,Faro,user10964@example.com
10964,C010965,26,Female,Faro,user10965@example.com
10965,C010966,35,Male,Lisbon,user10966@example.com
10966,C010967,43,Other,Braga,user10967@example.com
10967,C010968,21,Other,Faro,user10968@example.com
10968,C010969,56,Other,Braga,user10969@example.com
10969,C010970,50,Other,Faro,user10970@example.com
10970,C010971,19,Male,Porto,user10971@example.com
10971,C010972,27,Female,Faro,user10972@example.com
10972,C010973,37,Male,Braga,user10973@example.com
10973,C010974,48,Male,Coimbra,user10974@example.com
10974,C010975,24,Other,Lisbon,user10975@example.com
10975,C010976,55,Male,Coimbra,user10976@example.com
10976,C010977,37,Female,Porto,user10977@example.com
10977,C010978,47,Female,Faro,user10978@example.com
10978,C010979,26,Other,Braga,user10979@example.com
10979,C010980,44,Female,Porto,user10980@example.com
10980,C010981,55,Female,Lisbon,user10981@example.com
10981,C010982,18,Male,Porto,user10982@example.com
10982,C010983,60,Female,Faro,user10983@example.com
10983,C010984,23,Other,Faro,user10984@example.com
10984,C010985,21,Other,Faro,user10985@example.com
10985,C010986,44,Female,Braga,user10986@example.com
10986,C010987,21,Female,Porto,user10987@example.com
10987,C010988,32,Male,Braga,user10988@example.com
10988,C010989,52,Female,Braga,user10989@example.com
10989,C010990,32,Other,Braga,user10990@example.com
10990,C010991,37,Female,Porto,user10991@example.com
10991,C010992,67,Other,Faro,user10992@example.com
10992,C010993,45,Female,Coimbra,user10993@example.com
10993,C010994,65,Female,Porto,user10994@example.com
10994,C010995,55,Female,Porto,user10995@example.com
10995,C010996,53,Other,Coimbra,user10996@example.com
10996,C010997,67,Other,Coimbra,user10997@example.com
10997,C010998,40,Male,Braga,user10998@example.com
10998,C010999,21,Other,Lisbon,user10999@example.com
10999,C011000,24,Other,Faro,missing@email.com
11000,C011001,62,Other,Faro,user11001@example.com
11001,C011002,19,Male,Faro,user11002@example.com
11002,C011003,59,Female,Porto,user11003@example.com
11003,C011004,46,Other,Lisbon,missing@email.com
11004,C011005,57,Other,Faro,user11005@example.com
11005,C011006,68,Male,Faro,user11006@example.com
11006,C011007,44,Other,Lisbon,user11007@example.com
11007,C011008,30,Male,Lisbon,user11008@example.com
11008,C011009,43,Other,Braga,missing@email.com
11009,C011010,24,Other,Braga,user11010@example.com
11010,C011011,59,Female,Coimbra,user11011@example.com
11011,C011012,57,Male,Braga,user11012@example.com
11012,C011013,39,Other,Lisbon,user11013@example.com
11013,C011014,27,Female,Faro,user11014@example.com
11014,C011015,45,Female,Coimbra,user11015@example.com
11015,C011016,26,Female,Lisbon,user11016@example.com
11016,C011017,29,Male,Lisbon,user11017@example.com
11017,C011018,35,Female,Braga,user11018@example.com
11018,C011019,43,Male,Coimbra,user11019@example.com
11019,C011020,23,Female,Lisbon,user11020@example.com
11020,C011021,33,Male,Coimbra,user11021@example.com
11021,C011022,53,Male,Porto,user11022@example.com
11022,C011023,41,Female,Coimbra,user11023@example.com
11023,C011024,36,Male,Faro,user11024@example.com
11024,C011025,48,Male,Lisbon,user11025@example.com
11025,C011026,47,Other,Braga,missing@email.com
11026,C011027,35,Female,Coimbra,user11027@example.com
11027,C011028,69,Female,Faro,user11028@example.com
11028,C011029,43,Male,Coimbra,user11029@example.com
11029,C011030,66,Other,Coimbra,missing@email.com
11030,C011031,25,Male,Lisbon,user11031@example.com
